"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","sent1","sent2","sent3","sent4"
"xx1360041532305375233","xx1513948239711686658","2022-04-12 18:32:42","LordFarquant","""It will never get closer than 1 billion miles away from the Sun, which is slightly farther than the distance of the planet Saturn. And that won't be until the year 2031.""

https://t.co/PaKcRSvJTj https://t.co/XmSDh7UR8c","Twitter Web App",196,,,"",TRUE,FALSE,0,0,,,"",,"nasa.gov/feature/goddarâ€¦ twitter.com/CryptoWhale/stâ€¦","https://t.co/PaKcRSvJTj https://t.co/XmSDh7UR8c","https://www.nasa.gov/feature/goddard/2022/hubble-confirms-largest-comet-nucleus-ever-seen https://twitter.com/CryptoWhale/status/1513894254002716686","","","","","","","",,,"","en","xx1513894254002716686","JUST IN: NASA announces theyâ€™ve spotted a record-breakingly massive comet headed towards Earth. 

The comet is estimated to have a mass of over 500 trillion tons.","2022-04-12 14:58:11","Twitter for iPhone",1178,139,"xx234638601","CryptoWhale","CryptoWhale",490523,1040,27383,"Chicago, Illinois","#1 Source for Crypto & Stock Insights | Unbiased + Contrarian Investor | Founder of @WhaleWire Newsletter with 230,000+ Subscribers.",TRUE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LordFarquant/status/1513948239711686658","<U+0001D647><U+0001D664><U+0001D667><U+0001D659> <U+0001D641><U+0001D656><U+0001D667><U+0001D666><U+0001D66A><U+0001D656><U+0001D663><U+0001D669>","One Quantinent","Tried to find a knight to rescue blockchains from their walled castles. $QNT won. Quantfidence is Key #Quamfy #ODAPorDie https://t.co/HdAXDycmfl","",FALSE,4047,135,27,2732,11898,"2021-02-12 01:42:36",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1360041532305375233/1613154555","","http://pbs.twimg.com/profile_images/1399749683661135873/D8VyEnZ4_normal.jpg",0.6,0,1,0
"xx1213290310358331392","xx1513948219746643973","2022-04-12 18:32:38","lalalamarr","people really be saying, ""Nasa taga Cavite ang trauma"" as if they've fucked with  almost 5M residents here in Cavite <U+0001F480>","Twitter for Android",118,,,"",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lalalamarr/status/1513948219746643973","benchie","","Patalsikin ang mga pasista at diktador.","",FALSE,159,185,1,3373,5846,"2020-01-04 02:45:43",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1213290310358331392/1634692611","","http://pbs.twimg.com/profile_images/1504511690301329426/WtTw1z9T_normal.jpg",-1.55,-7,0,-1
"xx236070019","xx1513948200364744704","2022-04-12 18:32:33","paulcuddles","NASA photos show the Perseverance Mars rover and tiny Ingenuity helicopter from space https://t.co/09YuCUT2tc https://t.co/WVGUlQFmCX","dlvr.it",109,,,"",FALSE,FALSE,0,0,,,"",,"space.com/nasa-mars-roveâ€¦","https://t.co/09YuCUT2tc","https://www.space.com/nasa-mars-rover-helicopter-mro-hirise-image?utm_source=dlvr.it&utm_medium=twitter","http://pbs.twimg.com/media/FQKf3YCUcAEklUF.jpg","https://t.co/WVGUlQFmCX","https://twitter.com/paulcuddles/status/1513948200364744704/photo/1","photo","http://pbs.twimg.com/media/FQKf3YCUcAEklUF.jpg","https://t.co/WVGUlQFmCX","https://twitter.com/paulcuddles/status/1513948200364744704/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/paulcuddles/status/1513948200364744704","Please <U+0001F637>","Moonbase Alpha","Born on Vulcan, raised by Droids. My other car is a Tardis. ""So say we all"" My name is ironic #Introvert","https://t.co/TR8rX6WlCo",FALSE,196,624,44,9496,570,"2011-01-09 18:48:32",FALSE,"https://t.co/TR8rX6WlCo","http://paulcudmore.com",,"","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1365013336874696713/YRCYRqY5_normal.jpg",2,0,0,2
"xx1392755060422201351","xx1513948159147446274","2022-04-12 18:32:23","OyerindeAlbert","@floki_nasa @OyerindeAlbert. Good project. @KayBaba. @JohnnyGod.@Folly.","Twitter for Android",59,"xx1504132305031352321","xx1504118770247221249","floki_nasa",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx1504118770247221249 xx1392755060422201351 xx26019836 xx5426832 xx6572492","floki_nasa OyerindeAlbert kaybaba johnnygod Folly","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OyerindeAlbert/status/1513948159147446274","Albert Oyerinde","","I'm a Missionary in love for mankind with passion for souls. I look forward to seeing a world filled with love for God and man.","",FALSE,1,71,1,141,35,"2021-05-13 08:15:08",FALSE,"","",,"","","http://pbs.twimg.com/profile_images/1392755972037390341/vrQAdpIp_normal.jpg",0.35,3,0,1
"xx1693099003","xx1513948128399040520","2022-04-12 18:32:16","TLEWGB","every day like nasa we goin tf up","Twitter for iPhone",33,,,"",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TLEWGB/status/1513948128399040520","tyler","Baton Rouge LA","","https://t.co/AsBdaFi7wC",FALSE,725,686,0,3243,12900,"2013-08-23 06:39:44",FALSE,"https://t.co/AsBdaFi7wC","https://music.apple.com/us/artist/tlewgb/1428310703",,"https://pbs.twimg.com/profile_banners/1693099003/1649258482","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1510875242973085697/OkUhcCk2_normal.jpg",0.5,2,0,1
"xx3403018427","xx1513948077421436932","2022-04-12 18:32:04","MUSChealthPN","Researchers at MUSC are studying the effects of outer space on the brain @ResearchMUSC https://t.co/52Ec9w4SGR","Hootsuite Inc.",110,,,"",FALSE,FALSE,0,0,,,"",,"ow.ly/4TTg50II0vm","https://t.co/52Ec9w4SGR","http://ow.ly/4TTg50II0vm","","","","","","","",,"xx1453716023375540228","ResearchMUSC","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MUSChealthPN/status/1513948077421436932","Progressnotes Mag","Charleston, SC","Sharing the latest news and innovations from physicians and researchers at @MUSChealth.","https://t.co/hl6VLRO06r",FALSE,354,989,10,568,181,"2015-08-04 17:41:28",FALSE,"https://t.co/hl6VLRO06r","https://muschealth.org/health-professionals/progressnotes",,"https://pbs.twimg.com/profile_banners/3403018427/1629219979","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1052665498402480128/GvuDstN6_normal.jpg",0,0,0,0
"xx2955499882","xx1513948039483781120","2022-04-12 18:31:55","c82b5001896b4ae","Launch of first space shuttle
On this day in 1981, NASA launched the first space shuttle, Columbia, which was designed to orbit Earth, transport people and cargo to and from orbiting spacecraft, and glide to a runway landing on its return to Earth.","Twitter Web App",248,,,"",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/c82b5001896b4ae/status/1513948039483781120","BBBMFIC","Tahlequah, OK","Now a Rancher / was an IT Systems Technologist III for Sun Microsystems & a Vietnam veteran","https://t.co/gSWrYZxG4L",FALSE,906,3300,5,26653,7499,"2015-01-01 20:32:06",FALSE,"https://t.co/gSWrYZxG4L","http://www.singleloopranch.com/index.html",,"https://pbs.twimg.com/profile_banners/2955499882/1478468597","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/991000763609501696/hMklUs4J_normal.jpg",0.75,1,2,0
"xx765339142804955139","xx1513948007464644617","2022-04-12 18:31:47","ultrajoecomic","@backtolife_2022 <U+0001F634> all lies from Nasa as usual","Twitter Web App",29,"xx1513946139778768904","xx1109532876310302721","backtolife_2022",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,"xx1109532876310302721","backtolife_2022","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ultrajoecomic/status/1513948007464644617","Ultrajoe($CULT)","","$CULT Maximalist @wearecultdao 
_

https://t.co/R9LRrmT05G (comm closed)

-Eth wallet:
0xD589F11D599922aEb91D3b7fCe2A3888bbe7FCA7","",FALSE,6582,792,31,12560,17203,"2016-08-16 00:07:25",FALSE,"","",,"https://pbs.twimg.com/profile_banners/765339142804955139/1648813678","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1144991108646260736/GSDNsAJa_normal.png",-0.6,0,1,-1
"xx981940040283504643","xx1513948007426756608","2022-04-12 18:31:47","CherylLCreative","Some art prints Iâ€™m sending to my dad <U+0001F495><U+0001F60A> #FANART #StarWars #StarTrek #NASA https://t.co/6DsFJjXrwD","Twitter for iPhone",74,,,"",FALSE,FALSE,0,0,,,"FANART StarWars StarTrek NASA",,"","","","http://pbs.twimg.com/media/FQKfrh_VIAAxLWw.jpg","https://t.co/6DsFJjXrwD","https://twitter.com/CherylLCreative/status/1513948007426756608/photo/1","photo","http://pbs.twimg.com/media/FQKfrh_VIAAxLWw.jpg","https://t.co/6DsFJjXrwD","https://twitter.com/CherylLCreative/status/1513948007426756608/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CherylLCreative/status/1513948007426756608","Cheryl Lawson","Kamloops, British Columbia","Artist & writer of #hopepunk sci-fi and adventure #romance. Full-on pop culture nerd who loves everything from fan art to HEAs. <U+0001F1E8><U+0001F1E6><U+0001F1FF><U+0001F1E6>","https://t.co/yVqK5TXqEY",FALSE,12074,6033,150,48877,71759,"2018-04-05 17:02:04",FALSE,"https://t.co/yVqK5TXqEY","http://cheryllawson.net",,"https://pbs.twimg.com/profile_banners/981940040283504643/1648835570","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1491498956810960901/Z3jCzAXF_normal.jpg",0.6,0,1,0
"xx2658407387","xx1513947999059251207","2022-04-12 18:31:45","Awar3n3ss777","@data1five yep, and also itâ€™s Nasa, so they could just be lying. next thing to watch for would be an evaluation for how much the asteroid worth","Twitter for iPhone",132,"xx1513944367366610948","xx1351464019467632640","data1five",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,"xx1351464019467632640","data1five","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Awar3n3ss777/status/1513947999059251207","Silviu","","The universe is simply a mirror. Numerologist: Book a reading below. alt acc: @poemsforthesou6 tiktok: 33ChristConsciousness PRIVATE CONSULTATIONS in the link<U+2B07><U+FE0F>","https://t.co/thJnW038W3",FALSE,1055,376,6,18028,7071,"2014-07-01 02:24:47",FALSE,"https://t.co/thJnW038W3","https://www.decodingthemessage.com/book-online",,"https://pbs.twimg.com/profile_banners/2658407387/1501927372","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1342541808086224898/f02m1z0L_normal.jpg",0.25,2,0,0
"xx1180120372039098368","xx1513947994521055239","2022-04-12 18:31:44","Notgoingsane","Funny how when a white person is involved in a terrorist incident the whole national guard and NASA is out looking for him 

But when a black man does it, ""ah, we can't find him"" 

#NYC
#Subway","Twitter for Android",193,,,"",FALSE,FALSE,0,0,,,"NYC Subway",,"","","","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Notgoingsane/status/1513947994521055239","Nobody","3rd world America ","bored bored bored bored bored bored bored bored bored bored bored bored bored bored bored bored bored bored bored bored bored bored bored bored bored bored","",FALSE,103,95,1,38799,34530,"2019-10-04 14:00:03",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1180120372039098368/1614324802","","http://pbs.twimg.com/profile_images/1508265011558457346/MhafV8g1_normal.jpg",-0.55,2,0,-1
"xx2813530168","xx1513947990897008642","2022-04-12 18:31:43","AsteroidDay","#OnThisDay 75 years ago, American writer, producer and presenter David  @Letterman  (1947) was born. The #asteroid (27899) Letterman, discovered by American amateur astronomer Dennis di Cicco, was named after him.<U+200B>

https://t.co/y7Gp6AsrlD https://t.co/YmI5x9e8mS","Sendible",239,,,"",FALSE,FALSE,6,0,,,"OnThisDay asteroid",,"go.nasa.gov/3jxYkNj","https://t.co/y7Gp6AsrlD","https://go.nasa.gov/3jxYkNj","http://pbs.twimg.com/media/FQKfrHrXMAg14Oq.jpg","https://t.co/YmI5x9e8mS","https://twitter.com/AsteroidDay/status/1513947990897008642/photo/1","photo","http://pbs.twimg.com/media/FQKfrHrXMAg14Oq.jpg","https://t.co/YmI5x9e8mS","https://twitter.com/AsteroidDay/status/1513947990897008642/photo/1",,"xx25140900","Letterman","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AsteroidDay/status/1513947990897008642","Asteroid Day <U+2604>","Observed across 193 countries","#AsteroidDay is an official @UN day, observed on June 30. Raising awareness to protect Earth from asteroids and inspire the next generation Info@asteroidday.org","https://t.co/aG7ovCiLiz",FALSE,420057,244774,1228,8554,4824,"2014-10-07 10:56:43",TRUE,"https://t.co/aG7ovCiLiz","http://www.asteroidday.org",,"https://pbs.twimg.com/profile_banners/2813530168/1623055438","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1009823024609193984/lvfQ_0m-_normal.jpg",0.4,0,3,0
"xx959567885872975873","xx1513947990444032002","2022-04-12 18:31:43","carobot1011","Caroline is jealous of the journal entry. She laughs about NASA.","Cheap Bots, Done Quick!",64,,,"",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/carobot1011/status/1513947990444032002","caroline manalo","toronto","a live update of many Carolines from a magical realist multiverse <U+0001F310> a generative bot made by @moonbathed. tweets are issued every half hour.","",FALSE,7,0,0,72340,0,"2018-02-02 23:23:06",FALSE,"","",,"https://pbs.twimg.com/profile_banners/959567885872975873/1517624731","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/959591271965761537/EAZPKRfA_normal.jpg",0.05,-1,-1,-1
"xx93280501","xx1513947940049592320","2022-04-12 18:31:31","emeckejr","Nasa to test catapult that flings objects into space at 5,000mph           https://t.co/FxjJc2gODc https://t.co/KWOyUGrwWF","Twitter Web App",98,,,"",FALSE,FALSE,0,0,,,"",,"msn.com/en-us/news/tecâ€¦","https://t.co/FxjJc2gODc","https://www.msn.com/en-us/news/technology/nasa-to-test-catapult-that-flings-objects-into-space-at-5-000mph/ar-AAW8OHn?ocid=msedgdhp&pc=U531&cvid=efdd42972acb47ceafdb14e0829be8dd","http://pbs.twimg.com/media/FQKfmctWQAQyr_I.png","https://t.co/KWOyUGrwWF","https://twitter.com/emeckejr/status/1513947940049592320/photo/1","photo","http://pbs.twimg.com/media/FQKfmctWQAQyr_I.png","https://t.co/KWOyUGrwWF","https://twitter.com/emeckejr/status/1513947940049592320/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/emeckejr/status/1513947940049592320","Eugene","Kansas","I love to go bowling, walk my Simon, and play with my kids.","https://t.co/12MuG18WVa",FALSE,1417,1539,2,1178,229,"2009-11-28 23:23:43",FALSE,"https://t.co/12MuG18WVa","https://kuletraffic.com/emceo",,"https://pbs.twimg.com/profile_banners/93280501/1649507605","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1508205044621062155/1XySHeDY_normal.jpg",0,0,0,0
"xx20165785","xx1513947919702929413","2022-04-12 18:31:26","frameofmind","@dotnetpiss @torpet002 @xerb1966 @WeiZhangAtmos @NASA Hm. You sure you ain't suffering a few ""carbon symptoms"" yourself?? Rapidly-melting composure or something?

Y'know, being a carbon-based creature and all...
<U+0001F9D0>","Twitter for Android",159,"xx1513937547126534144","xx1014933511340417024","dotnetpiss",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx1014933511340417024 xx923097242784976896 xx711082085251809281 xx993197738081898497 xx11348282","dotnetpiss torpet002 xerb1966 WeiZhangAtmos NASA","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/6a6d896ba1cb5dc4.json","Edmonton","Edmonton, Alberta","city","Canada","CA","NA NA","NA NA","-113.71368 -113.271555 -113.271555 -113.71368 53.395531 53.395531 53.7161084 53.7161084","https://twitter.com/frameofmind/status/1513947919702929413","(((Jens Andersen)))","Mordor-on-the-Carbon/ #yeg","Cabbie. Earth probe. Self-appointed critic (better'n a kept one). Often retweet, but this doesn't mean I don't disagree with you. What/who
<U+0001F914>
Expiry date: 1992","https://t.co/AIt3BHdaJn",FALSE,638,3188,56,18274,1124,"2009-02-05 17:17:11",FALSE,"https://t.co/AIt3BHdaJn","http://theculturemonitor.blogspot.com/",,"https://pbs.twimg.com/profile_banners/20165785/1646527962","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/1207456293675339776/grpA19zr_normal.jpg",-0.85,-2,-1,-2
"xx808372651106435072","xx1513947790069559296","2022-04-12 18:30:55","Nasa_Missions","NASA is letting me travel space again in 2801. Would it not be nice to have a dance with NASA's CEO on Mars????","Cheap Bots, Done Quick!",111,,,"",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Nasa_Missions/status/1513947790069559296","Mission_Bot","","","",FALSE,32,0,4,88351,0,"2016-12-12 18:07:13",FALSE,"","",,"https://pbs.twimg.com/profile_banners/808372651106435072/1481576481","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/808404524109037568/uj7KFdaM_normal.jpg",1.1,3,1,1
"xx808372651106435072","xx1513940374015791106","2022-04-12 18:01:27","Nasa_Missions","I am launched into space again in 2919. I hope to go ice skating with an astronaut on the outer rim of the solar system!","Cheap Bots, Done Quick!",120,,,"",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Nasa_Missions/status/1513940374015791106","Mission_Bot","","","",FALSE,32,0,4,88351,0,"2016-12-12 18:07:13",FALSE,"","",,"https://pbs.twimg.com/profile_banners/808372651106435072/1481576481","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/808404524109037568/uj7KFdaM_normal.jpg",1.15,3,2,0
